batch,topic,index,sample,model,api,response_1,logprobs_1a,logprobs_1b,response_2,logprobs_2a,logprobs_2b
27,Fashion & Beauty,34,602,gpt-4,chat,a,-0.004532539,,a,-0.020810576,
49,Hobbies & Leisure,303,603,gpt-4,chat,a,-0.41173944,-1.0881997,b,,-0.018698009
82,Social Issues & Ethics,230,604,gpt-4,chat,a,-0.048861794,,a,-0.055531826,
89,Travel & Tourism,168,605,gpt-4,chat,a,-0.008379706,,a,-0.44953063,
45,History & Archaeology,35,606,gpt-4,chat,a,-0.0020944688,,b,,-0.008046984
67,Psychology & Sociology,221,607,gpt-4,chat,a,-0.00035584232,,a,-0.23604572,
63,Politics & Governance,243,608,gpt-4,chat,a,-0.006771619,,a,-0.00023977463,
61,Philosophy & Religion,104,609,gpt-4,chat,a,-0.00073672744,,a,-0.0038088614,
14,Careers & Employment,287,610,gpt-4,chat,a,-9.364929e-05,,a,-3.3809047e-05,
25,Entertainment,210,611,gpt-4,chat,a,-0.002384211,,a,-0.0037326184,
35,Food & Culinary,92,612,gpt-4,chat,b,,-0.09930297,b,,-0.00053385197
23,Entertainment,67,613,gpt-4,chat,b,,-0.025057787,a,-0.22794926,-1.6228696
74,Science & Technology,219,614,gpt-4,chat,a,-0.0001039008,,a,-0.00018470621,
34,Food & Culinary,215,615,gpt-4,chat,a,-0.01418572,,b,,-0.0028068947
82,Social Issues & Ethics,234,616,gpt-4,chat,a,-4.3202e-07,-15.0,a,-0.0022267408,
60,Philosophy & Religion,238,617,gpt-4,chat,a,-0.0018088181,,b,,-0.0011696294
15,Careers & Employment,110,618,gpt-4,chat,a,-0.00043591417,,a,-0.04660912,
10,Business & Finance,29,619,gpt-4,chat,a,-0.0022044976,,a,-0.007783708,
15,Careers & Employment,262,620,gpt-4,chat,a,-0.010008103,,a,-0.02654063,
53,Law & Legal Issues,143,621,gpt-4,chat,a,-0.0002815968,,a,-0.00060557586,
69,Psychology & Sociology,32,622,gpt-4,chat,a,-0.0012651171,,a,-0.008121958,
17,Education & Learning,121,623,gpt-4,chat,a,-0.003875135,,a,-0.0063810297,
13,Careers & Employment,94,624,gpt-4,chat,a,-3.9054008e-05,,a,-6.098748e-05,-10.299828
72,Psychology & Sociology,27,625,gpt-4,chat,a,-0.0018117945,,b,,-0.06238183
36,Healthcare & Medicine,6,626,gpt-4,chat,a,-0.0045369235,,a,-0.0006975424,
27,Fashion & Beauty,258,627,gpt-4,chat,a,-0.06387076,,a,-0.040671773,
17,Education & Learning,23,628,gpt-4,chat,a,-8.590105e-05,,a,-0.0002226093,
35,Food & Culinary,121,629,gpt-4,chat,a,-0.028646784,,b,,-0.010392903
79,Social Issues & Ethics,93,630,gpt-4,chat,a,-0.00035262384,,a,-0.00056518416,
31,Food & Culinary,77,631,gpt-4,chat,a,-0.00041661054,,a,-0.013707498,
4,Art & Design,142,632,gpt-4,chat,a,-0.0002544257,,a,-3.1305768e-05,-10.375031
58,Philosophy & Religion,89,633,gpt-4,chat,a,-0.00015538577,,b,-4.2946525,-0.020707829
69,Psychology & Sociology,188,634,gpt-4,chat,a,-0.00028696097,,a,-0.005085276,
41,History & Archaeology,54,635,gpt-4,chat,a,-1.7652707,,a,-0.016048681,
57,Philosophy & Religion,277,636,gpt-4,chat,a,-0.0059073465,,b,,-0.009575691
42,History & Archaeology,199,637,gpt-4,chat,a,-0.00034177996,,a,-0.0006737127,
58,Philosophy & Religion,14,638,gpt-4,chat,a,-0.0006516747,,a,-0.04129698,-3.740262
71,Psychology & Sociology,167,639,gpt-4,chat,a,-0.00022725825,,a,-7.839122e-05,
9,Business & Finance,173,640,gpt-4,chat,a,-0.0005697139,,a,-0.0010790145,
9,Business & Finance,94,641,gpt-4,chat,a,-0.0038271528,-5.791135,b,,-0.0018571268
66,Politics & Governance,134,642,gpt-4,chat,a,-0.0012417788,,b,-11.125015,-1.4855664e-05
54,Law & Legal Issues,218,643,gpt-4,chat,a,-0.00011594037,,a,-0.00020282516,
17,Education & Learning,142,644,gpt-4,chat,a,-0.0003308169,,a,-0.00021462266,
16,Education & Learning,98,645,gpt-4,chat,a,-6.909333e-05,,a,-0.0001278534,
90,Travel & Tourism,270,646,gpt-4,chat,b,,-0.3211822,b,,-0.003361174
80,Social Issues & Ethics,7,647,gpt-4,chat,a,-0.0015446186,,b,-1.9294229,-0.16321425
21,Entertainment,69,648,gpt-4,chat,a,-0.003753529,,a,-1.1544442,
26,Fashion & Beauty,67,649,gpt-4,chat,b,-2.2581704,-0.11180435,b,,-0.0005667338
7,Business & Finance,96,650,gpt-4,chat,a,-0.000989819,,b,,-0.021261387
55,Law & Legal Issues,159,651,gpt-4,chat,a,-0.00037907605,,a,-4.2391708e-05,
78,Science & Technology,173,652,gpt-4,chat,b,,-0.038136046,b,,-0.07323177
86,Sports & Fitness,107,653,gpt-4,chat,a,-0.060974475,,b,,-0.04755383
87,Sports & Fitness,254,654,gpt-4,chat,a,-0.006912511,,a,-0.033217512,
69,Psychology & Sociology,234,655,gpt-4,chat,a,-0.0006726399,,b,,-0.033399817
43,History & Archaeology,256,656,gpt-4,chat,b,-0.72680473,-0.6750889,a,-0.0016342397,
69,Psychology & Sociology,33,657,gpt-4,chat,a,-0.0002969704,,a,-0.0026622198,
56,Law & Legal Issues,19,658,gpt-4,chat,a,-5.1928004e-05,,a,-0.00013727049,
28,Fashion & Beauty,236,659,gpt-4,chat,b,,-0.08074889,b,,-0.14572926
14,Careers & Employment,184,660,gpt-4,chat,a,-0.0007890212,,a,-0.00017159748,
72,Psychology & Sociology,203,661,gpt-4,chat,a,-0.002352811,,b,,-0.1056133
71,Psychology & Sociology,62,662,gpt-4,chat,a,-0.00024977676,,a,-0.002322722,-6.243114
38,Healthcare & Medicine,180,663,gpt-4,chat,b,-4.3555675,-0.015225653,b,,-0.0020374875
47,Hobbies & Leisure,139,664,gpt-4,chat,b,,-0.20518827,a,-0.0013255993,
11,Careers & Employment,8,665,gpt-4,chat,a,-7.107425e-06,,a,-4.561021e-05,
29,Fashion & Beauty,216,666,gpt-4,chat,b,,-0.00848893,a,-0.017898582,-4.419054
54,Law & Legal Issues,22,667,gpt-4,chat,a,-7.827201e-05,,a,-7.684157e-05,
85,Sports & Fitness,212,668,gpt-4,chat,a,-0.019368192,,b,,-0.001034357
78,Science & Technology,77,669,gpt-4,chat,b,,-0.014213453,b,,-0.00081475085
3,Art & Design,196,670,gpt-4,chat,a,-0.00057900813,,a,-0.00036644045,
68,Psychology & Sociology,212,671,gpt-4,chat,a,-0.00013440961,,a,-0.00051442906,
89,Travel & Tourism,41,672,gpt-4,chat,b,-3.940495,-0.021093907,b,,-0.0012698743
77,Science & Technology,144,673,gpt-4,chat,a,-0.00013691289,,a,-0.00028564973,
46,History & Archaeology,201,674,gpt-4,chat,b,,-0.05585328,a,-0.0077866665,-5.4082155
84,Sports & Fitness,109,675,gpt-4,chat,a,-0.0026869446,,a,-0.00021462266,
67,Psychology & Sociology,177,676,gpt-4,chat,a,-0.0002753982,,b,,-0.003420928
41,History & Archaeology,182,677,gpt-4,chat,b,,-0.80487126,b,,-0.00748583
34,Food & Culinary,232,678,gpt-4,chat,a,-0.27727795,,b,,-0.052743517
72,Psychology & Sociology,133,679,gpt-4,chat,a,-0.0005110914,,a,-0.055098243,-2.9422653
71,Psychology & Sociology,145,680,gpt-4,chat,a,-0.0025626956,,a,-0.0039067073,
17,Education & Learning,28,681,gpt-4,chat,a,-0.000119039665,,a,-0.0060119834,
36,Healthcare & Medicine,233,682,gpt-4,chat,a,-0.08342915,,a,-1.6762922e-05,-11.000017
69,Psychology & Sociology,191,683,gpt-4,chat,a,-0.0027752742,,a,-0.0029854288,-5.8154855
48,Hobbies & Leisure,232,684,gpt-4,chat,b,,-0.0017146894,b,,-0.017808996
14,Careers & Employment,200,685,gpt-4,chat,a,-0.003170345,,a,-0.0015148617,
58,Philosophy & Religion,7,686,gpt-4,chat,a,-0.00036679808,,b,,-0.010631906
41,History & Archaeology,45,687,gpt-4,chat,a,-0.0025636493,,b,-1.2972423,-0.32214844
71,Psychology & Sociology,12,688,gpt-4,chat,a,-0.0010804449,,a,-0.0028973557,
8,Business & Finance,217,689,gpt-4,chat,b,,-0.006376414,b,,-0.0012994037
55,Law & Legal Issues,211,690,gpt-4,chat,a,-0.00010616567,,a,-7.064298e-05,
46,History & Archaeology,225,691,gpt-4,chat,a,-0.05580729,,b,,-0.011518257
84,Sports & Fitness,103,692,gpt-4,chat,a,-0.0014721262,,b,,-0.60454386
37,Healthcare & Medicine,158,693,gpt-4,chat,a,-0.030886305,,b,,-0.00723614
45,History & Archaeology,122,694,gpt-4,chat,a,-0.00019388489,,b,,-0.0035765495
48,Hobbies & Leisure,194,695,gpt-4,chat,a,-0.015456909,,a,-0.010061337,
10,Business & Finance,85,696,gpt-4,chat,a,-0.0042182477,,a,-0.001306191,
59,Philosophy & Religion,33,697,gpt-4,chat,a,-0.000210335,,a,-0.024703002,-3.8071623
27,Fashion & Beauty,72,698,gpt-4,chat,a,-0.0038289372,,a,-0.02330674,
39,Healthcare & Medicine,110,699,gpt-4,chat,a,-0.017414987,,a,-0.2337485,-1.6524153
45,History & Archaeology,144,700,gpt-4,chat,a,-0.41994587,-1.0866176,b,,-0.00062236894
56,Law & Legal Issues,123,701,gpt-4,chat,a,-0.00072303734,,a,-7.934485e-05,
83,Social Issues & Ethics,15,702,gpt-4,chat,a,-0.0019896594,,a,-0.0072534154,
65,Politics & Governance,23,703,gpt-4,chat,a,-0.00049619825,,a,-0.0023001318,
70,Psychology & Sociology,132,704,gpt-4,chat,b,,-0.002100537,b,,-0.0015758061
25,Entertainment,165,705,gpt-4,chat,a,-0.00020735491,,b,,-0.1452525
69,Psychology & Sociology,190,706,gpt-4,chat,a,-0.00022701983,,a,-0.000800219,
75,Science & Technology,137,707,gpt-4,chat,b,-0.9614315,-0.49311638,b,,-0.0151072955
84,Sports & Fitness,137,708,gpt-4,chat,a,-0.0011882068,,a,-0.0011542705,
20,Education & Learning,105,709,gpt-4,chat,a,-0.00025418727,,a,-0.00048477305,
31,Food & Culinary,192,710,gpt-4,chat,b,,-0.0012148792,b,,-0.007606747
33,Food & Culinary,99,711,gpt-4,chat,a,-0.46389276,,b,,-0.73373234
26,Fashion & Beauty,106,712,gpt-4,chat,a,-0.00090133486,,b,-3.5857193,-0.0367843
82,Social Issues & Ethics,49,713,gpt-4,chat,a,-0.100585334,,b,-3.680378,-0.03796953
5,Art & Design,52,714,gpt-4,chat,a,-0.00019603055,,b,,-0.005404627
52,Law & Legal Issues,186,715,gpt-4,chat,a,-0.0004191138,,a,-7.326546e-05,
12,Careers & Employment,55,716,gpt-4,chat,a,-0.00015824666,,a,-8.43514e-05,
78,Science & Technology,155,717,gpt-4,chat,b,,-0.011485015,b,,-0.009484174
24,Entertainment,165,718,gpt-4,chat,a,-0.007348208,,b,,-0.008311844
90,Travel & Tourism,123,719,gpt-4,chat,a,-0.00020151392,,a,-0.0011766551,
4,Art & Design,70,720,gpt-4,chat,a,-0.052291524,,a,-0.20663017,
53,Law & Legal Issues,91,721,gpt-4,chat,a,-0.0021274223,,a,-0.0006554892,
61,Philosophy & Religion,145,722,gpt-4,chat,a,-0.06441725,,b,,-0.0037461673
5,Art & Design,50,723,gpt-4,chat,a,-0.0018579612,,b,,-0.005125596
54,Law & Legal Issues,147,724,gpt-4,chat,a,-9.054999e-05,,a,-4.477578e-05,
39,Healthcare & Medicine,85,725,gpt-4,chat,a,-0.120153755,,b,,-0.12158017
60,Philosophy & Religion,158,726,gpt-4,chat,a,-0.010247067,,a,-0.0008806155,
24,Entertainment,16,727,gpt-4,chat,a,-0.14695007,,b,,-0.0024013396
16,Education & Learning,177,728,gpt-4,chat,a,-0.00011188744,,a,-0.0002419203,
18,Education & Learning,115,729,gpt-4,chat,b,,-0.017934287,b,,-0.0040684287
62,Politics & Governance,166,730,gpt-4,chat,a,-0.00053766277,,a,-0.00016170357,
2,Art & Design,32,731,gpt-4,chat,a,-0.00014025059,,a,-1.7716551e-05,
13,Careers & Employment,54,732,gpt-4,chat,a,-0.00011427152,,a,-7.660316e-05,
23,Entertainment,109,733,gpt-4,chat,b,,-0.0028278197,b,,-0.0005119258
88,Sports & Fitness,178,734,gpt-4,chat,a,-0.0023595945,,a,-0.0028286502,
78,Science & Technology,6,735,gpt-4,chat,b,-3.5846338,-0.028450876,b,,-0.001251062
23,Entertainment,42,736,gpt-4,chat,a,-0.0018631916,,b,,-0.0006739511
51,Hobbies & Leisure,110,737,gpt-4,chat,a,-0.04386358,,b,,-0.022230254
41,History & Archaeology,52,738,gpt-4,chat,a,-0.0073101,,a,-0.0029547622,
85,Sports & Fitness,62,739,gpt-4,chat,a,-0.008764183,,b,,-0.0047439914
36,Healthcare & Medicine,160,740,gpt-4,chat,a,-0.00094553013,,b,,-0.0046910685
55,Law & Legal Issues,23,741,gpt-4,chat,a,-0.0002880338,,a,-0.0002730178,
45,History & Archaeology,103,742,gpt-4,chat,a,-0.0035860564,,b,,-0.0053041964
21,Entertainment,158,743,gpt-4,chat,a,-0.6959684,-0.7007787,b,,-0.042758457
33,Food & Culinary,53,744,gpt-4,chat,a,-0.33178756,,b,,-0.43680546
37,Healthcare & Medicine,97,745,gpt-4,chat,a,-0.00076293026,,b,,-0.003084667
46,History & Archaeology,65,746,gpt-4,chat,a,-0.032748315,,b,,-0.00543427
4,Art & Design,105,747,gpt-4,chat,b,,-0.06880643,b,,-0.004599942
93,Travel & Tourism,166,748,gpt-4,chat,a,-0.0005800773,,a,-0.00010640408,
73,Science & Technology,45,749,gpt-4,chat,a,-0.050233137,,a,-0.0006391693,
85,Sports & Fitness,134,750,gpt-4,chat,b,,-0.010644878,b,,-0.0052868845
82,Social Issues & Ethics,45,751,gpt-4,chat,a,-0.0017557413,,b,,-0.20605554
93,Travel & Tourism,67,752,gpt-4,chat,a,-0.0015342626,,a,-0.00020509004,
38,Healthcare & Medicine,106,753,gpt-4,chat,a,-0.00012594614,,b,,-0.010632252
63,Politics & Governance,116,754,gpt-4,chat,a,-0.0011933217,,a,-9.281486e-05,
48,Hobbies & Leisure,46,755,gpt-4,chat,a,-0.018162936,,a,-0.6525668,-0.9263171
7,Business & Finance,3,756,gpt-4,chat,a,-0.009035705,,a,-0.2915794,
59,Philosophy & Religion,83,757,gpt-4,chat,a,-0.00017624642,,a,-0.0044266745,
17,Education & Learning,11,758,gpt-4,chat,a,-2.8564085e-05,,a,-0.00032855204,
77,Science & Technology,144,759,gpt-4,chat,a,-8.3874584e-05,,a,-0.0001277342,
36,Healthcare & Medicine,116,760,gpt-4,chat,a,-0.017130502,,b,,-0.03670443
66,Politics & Governance,46,761,gpt-4,chat,a,-0.0052175135,,b,-5.1174955,-0.011565388
82,Social Issues & Ethics,98,762,gpt-4,chat,a,-0.7583603,,b,,-0.05085433
89,Travel & Tourism,100,763,gpt-4,chat,a,-0.3563716,,b,,-0.001371788
6,Business & Finance,130,764,gpt-4,chat,a,-0.002635111,-5.940135,b,,-0.0007354162
15,Careers & Employment,11,765,gpt-4,chat,a,-0.00042388198,,a,-0.00037192382,
67,Psychology & Sociology,54,766,gpt-4,chat,a,-0.0010194713,,a,-0.18419382,-1.8184044
84,Sports & Fitness,51,767,gpt-4,chat,a,-0.0008612,,a,-0.0009851736,
88,Sports & Fitness,103,768,gpt-4,chat,b,,-0.010002794,b,,-0.00025740577
36,Healthcare & Medicine,88,769,gpt-4,chat,a,-0.0062163705,,b,,-0.00079092843
77,Science & Technology,60,770,gpt-4,chat,a,-0.00044747329,,a,-0.019212332,-3.9831996
24,Entertainment,133,771,gpt-4,chat,b,,-0.009590572,b,,-0.32617345
1,Art & Design,79,772,gpt-4,chat,a,-0.0007470945,,a,-5.0616763e-05,
18,Education & Learning,20,773,gpt-4,chat,a,-0.0020683026,,a,-0.0026933632,
57,Philosophy & Religion,97,774,gpt-4,chat,a,-0.005325193,,b,,-0.06087813
13,Careers & Employment,23,775,gpt-4,chat,a,-0.00011021859,,a,-0.00028064317,
15,Careers & Employment,64,776,gpt-4,chat,a,-9.054999e-05,,a,-0.000363829,-8.039913
31,Food & Culinary,73,777,gpt-4,chat,a,-5.2001665e-06,-12.187505,b,,-0.010942998
19,Education & Learning,46,778,gpt-4,chat,a,-3.035214e-05,,b,,-0.0014221377
67,Psychology & Sociology,129,779,gpt-4,chat,a,-0.00048845366,,b,,-0.013188466
63,Politics & Governance,16,780,gpt-4,chat,a,-0.0002554985,,a,-0.000102708764,
28,Fashion & Beauty,102,781,gpt-4,chat,a,-0.0877536,,b,,-0.09330129
77,Science & Technology,106,782,gpt-4,chat,a,-0.0006168892,,a,-0.26860672,
49,Hobbies & Leisure,94,783,gpt-4,chat,a,-0.0014101164,,b,,-0.08807227
91,Travel & Tourism,130,784,gpt-4,chat,a,-0.00018613665,,a,-0.025294691,
63,Politics & Governance,111,785,gpt-4,chat,a,-0.0006849142,,a,-0.00059878494,
56,Law & Legal Issues,39,786,gpt-4,chat,a,-0.000113794704,,a,-7.660316e-05,
57,Philosophy & Religion,79,787,gpt-4,chat,a,-0.013660227,,b,,-0.0090635875
73,Science & Technology,47,788,gpt-4,chat,a,-0.05325521,,a,-0.21299253,
48,Hobbies & Leisure,114,789,gpt-4,chat,a,-0.071877,,b,,-0.049061585
43,History & Archaeology,7,790,gpt-4,chat,a,-0.005383049,,a,-0.07763929,
68,Psychology & Sociology,51,791,gpt-4,chat,a,-8.852353e-05,,a,-0.0002904142,-8.501409
47,Hobbies & Leisure,103,792,gpt-4,chat,b,,-0.14483033,a,-0.0029425172,
56,Law & Legal Issues,49,793,gpt-4,chat,a,-0.00015383612,,a,-0.000732913,
76,Science & Technology,92,794,gpt-4,chat,a,-9.484132e-05,,a,-0.0002939903,
11,Careers & Employment,25,795,gpt-4,chat,a,-3.786197e-05,,a,-0.0001470452,
10,Business & Finance,45,796,gpt-4,chat,a,-0.0011364046,,a,-0.00035381588,
60,Philosophy & Religion,87,797,gpt-4,chat,a,-0.726042,,a,-0.03965315,
29,Fashion & Beauty,35,798,gpt-4,chat,a,-0.01605349,-4.2596374,b,,-0.009766476
49,Hobbies & Leisure,101,799,gpt-4,chat,a,-2.7994394,,b,,-0.024589142
91,Travel & Tourism,36,800,gpt-4,chat,a,-0.049490746,,b,,-0.00081451243
38,Healthcare & Medicine,29,801,gpt-4,chat,a,-0.24287978,-1.5486983,b,,-0.01729279
71,Psychology & Sociology,92,802,gpt-4,chat,a,-0.0010942578,,a,-0.00457775,-5.5028915
90,Travel & Tourism,83,803,gpt-4,chat,b,,-1.0443758,b,,-0.038471743
44,History & Archaeology,1,804,gpt-4,chat,a,-6.7662884e-05,,a,-0.00042626605,
48,Hobbies & Leisure,86,805,gpt-4,chat,b,,-0.0017035098,b,,-0.0026932477
3,Art & Design,63,806,gpt-4,chat,a,-2.9160103e-05,,b,-1.3535014,-0.3174106
1,Art & Design,5,807,gpt-4,chat,a,-0.0006805036,,a,-0.0020141676,-6.366535
72,Psychology & Sociology,64,808,gpt-4,chat,a,-0.102250956,,a,-0.025799714,
20,Education & Learning,30,809,gpt-4,chat,a,-0.00036299456,,a,-0.0006629954,
37,Healthcare & Medicine,18,810,gpt-4,chat,a,-0.02336218,,b,,-0.027230414
86,Sports & Fitness,61,811,gpt-4,chat,a,-0.54922074,-0.89297074,b,,-0.0024412894
49,Hobbies & Leisure,87,812,gpt-4,chat,a,-0.013554164,,a,-0.0005449306,
40,Healthcare & Medicine,63,813,gpt-4,chat,a,-0.0077422047,,b,,-0.0032929708
55,Law & Legal Issues,35,814,gpt-4,chat,a,-0.00022046364,,a,-0.00027194494,
81,Social Issues & Ethics,75,815,gpt-4,chat,b,,-0.11338762,b,,-0.006372982
11,Careers & Employment,79,816,gpt-4,chat,a,-0.0008621499,,a,-0.00023059595,
27,Fashion & Beauty,96,817,gpt-4,chat,a,-3.7809021,,a,-0.2801223,
49,Hobbies & Leisure,28,818,gpt-4,chat,a,-0.001945057,,a,-0.01829954,
2,Art & Design,51,819,gpt-4,chat,a,-5.1928004e-05,,a,-0.0002359601,
92,Travel & Tourism,40,820,gpt-4,chat,b,-1.1836138,-0.40265363,b,,-0.028644586
62,Politics & Governance,75,821,gpt-4,chat,a,-0.0017100441,,a,-0.008220575,
88,Sports & Fitness,58,822,gpt-4,chat,b,,-0.18503548,b,,-0.004600892
73,Science & Technology,33,823,gpt-4,chat,a,-0.13458866,,a,-0.0042620576,
26,Fashion & Beauty,41,824,gpt-4,chat,b,-4.634756,-0.009755975,b,,-0.0013344056
51,Hobbies & Leisure,31,825,gpt-4,chat,a,-0.011621714,,a,-0.0013754722,
20,Education & Learning,46,826,gpt-4,chat,a,-0.00011915887,,b,-12.125006,-5.4385737e-06
49,Hobbies & Leisure,38,827,gpt-4,chat,a,-0.0008576238,,a,-0.016793549,
18,Education & Learning,16,828,gpt-4,chat,a,-7.600714e-05,,b,-5.0141296,-0.00672923
52,Law & Legal Issues,25,829,gpt-4,chat,a,-4.298773e-05,,a,-2.2723105e-05,
45,History & Archaeology,31,830,gpt-4,chat,a,-0.00071529276,,b,,-0.017107649
89,Travel & Tourism,66,831,gpt-4,chat,b,-11.062516,-1.5809293e-05,b,,-0.004830838
32,Food & Culinary,12,832,gpt-4,chat,b,,-0.00064154604,b,,-0.0031458735
18,Education & Learning,37,833,gpt-4,chat,a,-0.006426398,,b,,-0.046917282
53,Law & Legal Issues,57,834,gpt-4,chat,a,-0.00025382967,,a,-0.0019596787,
25,Entertainment,20,835,gpt-4,chat,b,-4.535216,-0.014919989,b,,-0.0015694993
41,History & Archaeology,79,836,gpt-4,chat,a,-0.0002385826,,a,-0.0010125648,
36,Healthcare & Medicine,50,837,gpt-4,chat,a,-0.0024247677,,b,,-0.025553158
24,Entertainment,17,838,gpt-4,chat,b,-2.3265915,-0.13334283,b,,-0.005691519
54,Law & Legal Issues,9,839,gpt-4,chat,a,-1.2352386e-05,,a,-0.000106284875,
23,Entertainment,76,840,gpt-4,chat,a,-0.0073489165,,b,,-0.0006700247
35,Food & Culinary,35,841,gpt-4,chat,b,,-0.042802196,b,,-0.033232737
7,Business & Finance,26,842,gpt-4,chat,a,-0.06336582,,a,-0.016983422,
47,Hobbies & Leisure,5,843,gpt-4,chat,b,-0.9205025,-0.534005,a,-0.0010571029,
15,Careers & Employment,62,844,gpt-4,chat,a,-0.00020914296,,b,,-0.0004981055
74,Science & Technology,43,845,gpt-4,chat,b,-3.3918478,-0.03829026,a,-0.0022259066,
35,Food & Culinary,28,846,gpt-4,chat,a,-0.0016062708,,b,,-0.7906928
88,Sports & Fitness,30,847,gpt-4,chat,a,-0.04262869,,b,,-0.00026300468
80,Social Issues & Ethics,60,848,gpt-4,chat,a,-0.0037440255,,a,-0.008313495,
2,Art & Design,35,849,gpt-4,chat,a,-0.00013297916,,a,-0.000111291425,
65,Politics & Governance,19,850,gpt-4,chat,a,-0.0002883914,,a,-0.0044443626,
61,Philosophy & Religion,21,851,gpt-4,chat,a,-0.0018337996,,a,-0.102144524,
2,Art & Design,26,852,gpt-4,chat,a,-4.3226137e-05,,a,-1.2352386e-05,
91,Travel & Tourism,49,853,gpt-4,chat,a,-0.007957223,,b,-7.3756266,-0.0006265374
26,Fashion & Beauty,52,854,gpt-4,chat,a,-0.0070564575,,b,,-0.48870435
85,Sports & Fitness,6,855,gpt-4,chat,b,,-0.005576545,b,,-0.010729912
35,Food & Culinary,38,856,gpt-4,chat,a,-0.54220337,-0.9625754,b,,-0.0040072845
92,Travel & Tourism,27,857,gpt-4,chat,a,-0.0005474338,,b,,-0.0012170211
70,Psychology & Sociology,20,858,gpt-4,chat,a,-0.010682275,,a,-0.0116782645,
45,History & Archaeology,5,859,gpt-4,chat,a,-0.0043749367,,a,-0.0064724754,
30,Fashion & Beauty,46,860,gpt-4,chat,a,-0.0014384466,,a,-0.0001508597,
87,Sports & Fitness,43,861,gpt-4,chat,a,-0.7129962,-0.7515227,b,,-0.0065993215
36,Healthcare & Medicine,31,862,gpt-4,chat,a,-0.105594635,,b,,-0.043321382
69,Psychology & Sociology,40,863,gpt-4,chat,a,-9.1742026e-05,,a,-0.0056825182,-5.3181825
3,Art & Design,26,864,gpt-4,chat,a,-0.0024391473,,a,-0.003977597,
69,Psychology & Sociology,26,865,gpt-4,chat,a,-0.00020783172,,a,-0.002144074,
51,Hobbies & Leisure,4,866,gpt-4,chat,a,-0.29014808,,b,,-0.011541584
79,Social Issues & Ethics,39,867,gpt-4,chat,a,-0.0034775976,,a,-0.00042137867,
15,Careers & Employment,23,868,gpt-4,chat,a,-6.134509e-05,,a,-0.00024727348,
21,Entertainment,40,869,gpt-4,chat,a,-0.0011916565,,a,-0.0076908665,
84,Sports & Fitness,2,870,gpt-4,chat,a,-0.0006856294,,a,-0.00059711613,
5,Art & Design,28,871,gpt-4,chat,b,,-0.0071182493,b,,-0.00625997
56,Law & Legal Issues,16,872,gpt-4,chat,a,-0.00095767423,,a,-0.0015516406,
79,Social Issues & Ethics,11,873,gpt-4,chat,a,-0.009756443,,a,-0.031424183,
29,Fashion & Beauty,42,874,gpt-4,chat,a,-0.046898294,,a,-0.0026619814,
93,Travel & Tourism,34,875,gpt-4,chat,a,-0.5366682,,b,,-0.57688195
80,Social Issues & Ethics,5,876,gpt-4,chat,a,-0.0008989581,,a,-0.0032008851,
5,Art & Design,38,877,gpt-4,chat,a,-0.083438255,-2.5693772,b,-3.4752042,-0.035177093
61,Philosophy & Religion,38,878,gpt-4,chat,b,-2.001723,-0.24378851,b,-11.5000105,-1.0206721e-05
29,Fashion & Beauty,34,879,gpt-4,chat,b,,-0.14622785,b,,-0.0067685377
39,Healthcare & Medicine,35,880,gpt-4,chat,a,-0.14898667,,b,,-0.04707618
47,Hobbies & Leisure,5,881,gpt-4,chat,a,-0.00055613206,,b,,-0.0037663514
28,Fashion & Beauty,23,882,gpt-4,chat,a,-0.00069110905,,a,-0.0018059646,
55,Law & Legal Issues,10,883,gpt-4,chat,a,-9.639097e-05,,a,-5.8603408e-05,
14,Careers & Employment,8,884,gpt-4,chat,a,-0.004780169,,a,-0.00028040475,
14,Careers & Employment,15,885,gpt-4,chat,a,-0.0006994497,,a,-0.0035088456,
62,Politics & Governance,25,886,gpt-4,chat,a,-0.07430837,,a,-0.0014142813,
54,Law & Legal Issues,14,887,gpt-4,chat,a,-6.704273e-07,-14.312501,a,-0.00011951648,
79,Social Issues & Ethics,8,888,gpt-4,chat,a,-0.0034045402,,a,-0.07658445,
33,Food & Culinary,11,889,gpt-4,chat,b,,-0.0003832445,b,,-0.002496468
91,Travel & Tourism,6,890,gpt-4,chat,b,,-0.0033231499,b,,-0.0012852332
34,Food & Culinary,10,891,gpt-4,chat,a,-0.0045201965,,a,-0.01592855,
30,Fashion & Beauty,2,892,gpt-4,chat,a,-0.0041049966,,a,-0.0022761042,
93,Travel & Tourism,2,893,gpt-4,chat,a,-0.40454584,,b,,-0.0068151853
52,Law & Legal Issues,5,894,gpt-4,chat,a,-0.00022201329,,a,-0.00010676169,
28,Fashion & Beauty,15,895,gpt-4,chat,b,,-1.4372482,b,,-0.18138255
81,Social Issues & Ethics,1,896,gpt-4,chat,a,-0.006117794,,a,-0.0773412,
36,Healthcare & Medicine,14,897,gpt-4,chat,a,-0.0050053285,,a,-0.0059626913,
16,Education & Learning,15,898,gpt-4,chat,a,-8.7212284e-05,,a,-0.00037156625,
58,Philosophy & Religion,7,899,gpt-4,chat,a,-0.0018906725,,a,-0.00087489735,
76,Science & Technology,4,900,gpt-4,chat,a,-0.00031973462,,a,-0.021735905,
21,Entertainment,9,901,gpt-4,chat,a,-0.0057332446,,a,-0.039559077,
