batch,topic,index,sample,model,api,response_1,logprobs_1a,logprobs_1b,response_2,logprobs_2a,logprobs_2b
85,Sports & Fitness,15,503,davinci-002,chat,a,-0.24456918,-1.5280508,b,-1.4743274,-0.25997964
34,Food & Culinary,237,504,davinci-002,chat,b,-0.8103777,-0.5882288,a,-0.0983561,-2.3679368
68,Psychology & Sociology,221,505,davinci-002,chat,b,-1.606629,-0.22384703,b,-1.2880306,-0.3227062
71,Psychology & Sociology,15,506,davinci-002,chat,a,-0.22116831,-1.617378,b,-0.90854204,-0.51602495
84,Sports & Fitness,198,507,davinci-002,chat,b,-0.8062496,-0.591547,a,-0.30704242,-1.3303654
81,Social Issues & Ethics,281,508,davinci-002,chat,a,-0.19874321,-1.713468,b,-1.0867425,-0.41145334
41,History & Archaeology,23,509,davinci-002,chat,a,-0.29837668,-1.35488,b,-1.7627845,-0.18821864
36,Healthcare & Medicine,227,510,davinci-002,chat,a,-0.3133756,-1.3129522,a,-0.20786947,-1.6729803
76,Science & Technology,84,511,davinci-002,chat,a,-0.19148448,-1.7471638,b,-1.2981111,-0.31889358
78,Science & Technology,341,512,davinci-002,chat,a,-0.22507259,-1.6017587,b,-1.072735,-0.41865936
6,Business & Finance,231,513,davinci-002,chat,a,-0.19868957,-1.7137119,a,-0.2910451,-1.376273
87,Sports & Fitness,28,514,davinci-002,chat,b,-1.4453315,-0.26875296,a,-0.1983585,-1.7152195
1,Art & Design,378,515,davinci-002,chat,a,-0.5160465,-0.9085102,b,-1.0995195,-0.40501186
80,Social Issues & Ethics,155,516,davinci-002,chat,a,-0.106351525,-2.2937105,a,-0.106211856,-2.2949555
48,Hobbies & Leisure,346,517,davinci-002,chat,a,-0.28313637,-1.4000568,b,-1.0588387,-0.42596138
84,Sports & Fitness,142,518,davinci-002,chat,b,-1.766126,-0.18752798,b,-1.375834,-0.29119343
4,Art & Design,99,519,davinci-002,chat,b,-1.1226926,-0.39363903,b,-1.2960626,-0.3196641
28,Fashion & Beauty,76,520,davinci-002,chat,b,-1.2279018,-0.34659234,b,-1.3935168,-0.2852862
83,Social Issues & Ethics,233,521,davinci-002,chat,a,-0.21579233,-1.6393954,b,-1.3542261,-0.29860407
40,Healthcare & Medicine,145,522,davinci-002,chat,a,-0.66996205,-0.7168828,b,-0.8428929,-0.56293225
5,Art & Design,326,523,davinci-002,chat,b,-1.3337041,-0.30584538,b,-1.8055733,-0.17958155
17,Education & Learning,26,524,davinci-002,chat,a,-0.2851877,-1.393815,a,-0.297661,-1.3569415
63,Politics & Governance,242,525,davinci-002,chat,a,-0.05910617,-2.8578274,a,-0.07002447,-2.6937199
39,Healthcare & Medicine,30,526,davinci-002,chat,a,-0.4313004,-1.0488617,a,-0.5360671,-0.87958443
40,Healthcare & Medicine,79,527,davinci-002,chat,b,-0.9801669,-0.47040126,a,-0.16359752,-1.8910298
52,Law & Legal Issues,268,528,davinci-002,chat,a,-0.5500871,-0.8601457,a,-0.49132368,-0.94627595
67,Psychology & Sociology,369,529,davinci-002,chat,b,-0.79855675,-0.59779686,b,-1.3657757,-0.29461634
36,Healthcare & Medicine,267,530,davinci-002,chat,b,-1.1178088,-0.39600328,a,-0.30989373,-1.3224746
58,Philosophy & Religion,11,531,davinci-002,chat,a,-0.22452961,-1.6039127,b,-1.3015826,-0.31759283
72,Psychology & Sociology,71,532,davinci-002,chat,a,-0.13630146,-2.0602632,a,-0.20361543,-1.691603
93,Travel & Tourism,86,533,davinci-002,chat,a,-0.23937389,-1.5470293,b,-1.3818442,-0.2891699
59,Philosophy & Religion,111,534,davinci-002,chat,b,-0.94216204,-0.4939427,a,-0.42491308,-1.0608155
20,Education & Learning,88,535,davinci-002,chat,b,-0.92445815,-0.50541747,b,-0.78541815,-0.6086756
52,Law & Legal Issues,358,536,davinci-002,chat,b,-0.85736036,-0.552135,a,-0.39549336,-1.1188592
13,Careers & Employment,128,537,davinci-002,chat,a,-0.39902252,-1.1116233,a,-0.4020909,-1.1053952
75,Science & Technology,59,538,davinci-002,chat,a,-0.2897116,-1.3802305,b,-1.3572304,-0.29756087
83,Social Issues & Ethics,326,539,davinci-002,chat,a,-0.27067557,-1.4391211,b,-1.2300688,-0.3456961
82,Social Issues & Ethics,280,540,davinci-002,chat,b,-0.7255918,-0.6617223,a,-0.18209445,-1.7928962
62,Politics & Governance,166,541,davinci-002,chat,a,-0.3068933,-1.330781,b,-0.95421696,-0.48631766
89,Travel & Tourism,207,542,davinci-002,chat,b,-1.3395934,-0.30374673,b,-1.1326935,-0.38885045
8,Business & Finance,186,543,davinci-002,chat,a,-0.18537703,-1.7766207,b,-1.8057934,-0.17953832
83,Social Issues & Ethics,196,544,davinci-002,chat,b,-1.0427654,-0.43460348,a,-0.17068173,-1.852082
33,Food & Culinary,355,545,davinci-002,chat,b,-0.7920739,-0.60313195,a,-0.11220649,-2.2429934
83,Social Issues & Ethics,257,546,davinci-002,chat,b,-2.0901787,-0.1320069,b,-1.7382485,-0.1933762
74,Science & Technology,204,547,davinci-002,chat,b,-0.8302722,-0.57257795,a,-0.2631693,-1.4636583
30,Fashion & Beauty,5,548,davinci-002,chat,b,-1.3542969,-0.2985795,b,-1.0317696,-0.4406403
24,Entertainment,143,549,davinci-002,chat,a,-0.42006528,-1.0700363,b,-2.2034826,-0.11700352
33,Food & Culinary,267,550,davinci-002,chat,a,-0.6241968,-0.767206,b,-0.8400954,-0.5650519
58,Philosophy & Religion,192,551,davinci-002,chat,b,-1.9359686,-0.1558173,a,-0.38263726,-1.1458933
20,Education & Learning,149,552,davinci-002,chat,b,-0.80878574,-0.5895055,b,-0.72475165,-0.66251105
67,Psychology & Sociology,63,553,davinci-002,chat,a,-0.33319864,-1.2609941,a,-0.31399706,-1.3112657
54,Law & Legal Issues,247,554,davinci-002,chat,b,-1.1266052,-0.3917571,b,-1.0918379,-0.40886968
47,Hobbies & Leisure,11,555,davinci-002,chat,a,-0.39305842,-1.1238972,a,-0.21509807,-1.6422831
11,Careers & Employment,344,556,davinci-002,chat,b,-0.81996167,-0.58061993,b,-0.97058076,-0.47620362
49,Hobbies & Leisure,322,557,davinci-002,chat,b,-1.058764,-0.42600104,a,-0.19640161,-1.7241879
44,History & Archaeology,326,558,davinci-002,chat,a,-0.3892844,-1.1317809,a,-0.41943115,-1.0712523
21,Entertainment,9,559,davinci-002,chat,b,-1.5555063,-0.23709355,b,-1.514783,-0.24827679
61,Philosophy & Religion,87,560,davinci-002,chat,b,-1.0010009,-0.4580931,b,-1.3568451,-0.29769439
60,Philosophy & Religion,249,561,davinci-002,chat,b,-2.3569522,-0.09949832,b,-2.7752852,-0.06435912
46,History & Archaeology,54,562,davinci-002,chat,a,-0.2924457,-1.3721385,b,-1.0985503,-0.40549612
47,Hobbies & Leisure,197,563,davinci-002,chat,a,-0.28439924,-1.396208,a,-0.37869054,-1.154413
33,Food & Culinary,305,564,davinci-002,chat,a,-0.46686462,-0.98608303,a,-0.17528124,-1.8277242
82,Social Issues & Ethics,280,565,davinci-002,chat,b,-1.0376742,-0.43738583,a,-0.1723146,-1.8433542
2,Art & Design,59,566,davinci-002,chat,a,-0.24382943,-1.5307252,a,-0.56599766,-0.8388515
24,Entertainment,203,567,davinci-002,chat,a,-0.16898127,-1.8612688,a,-0.24146491,-1.5393355
85,Sports & Fitness,83,568,davinci-002,chat,a,-0.21095636,-1.6597288,a,-0.3682668,-1.1774366
48,Hobbies & Leisure,40,569,davinci-002,chat,b,-0.9571024,-0.4845148,b,-0.7838522,-0.60998976
53,Law & Legal Issues,177,570,davinci-002,chat,b,-0.8029161,-0.59424454,b,-1.137537,-0.3865566
38,Healthcare & Medicine,72,571,davinci-002,chat,a,-0.48260608,-0.9601718,a,-0.3954049,-1.1190416
65,Politics & Governance,259,572,davinci-002,chat,a,-0.21980064,-1.6229225,a,-0.2855912,-1.3925935
6,Business & Finance,153,573,davinci-002,chat,b,-1.1476088,-0.38183877,b,-1.2582755,-0.3342757
53,Law & Legal Issues,17,574,davinci-002,chat,a,-0.2916534,-1.3744743,a,-0.39277208,-1.124492
49,Hobbies & Leisure,68,575,davinci-002,chat,a,-0.28267768,-1.4014597,a,-0.26281637,-1.4648314
46,History & Archaeology,167,576,davinci-002,chat,b,-1.0057944,-0.4553183,b,-0.97434294,-0.4739157
28,Fashion & Beauty,252,577,davinci-002,chat,b,-1.4598255,-0.26432604,a,-0.099415645,-2.357743
25,Entertainment,88,578,davinci-002,chat,a,-0.2115382,-1.657255,b,-0.9461125,-0.49142733
28,Fashion & Beauty,231,579,davinci-002,chat,b,-0.9907916,-0.46407348,b,-1.018894,-0.4478414
44,History & Archaeology,283,580,davinci-002,chat,b,-1.019362,-0.44757706,b,-1.4643562,-0.26295927
81,Social Issues & Ethics,72,581,davinci-002,chat,b,-0.88867444,-0.52966946,b,-1.1461718,-0.3825075
86,Sports & Fitness,267,582,davinci-002,chat,b,-1.3596308,-0.29673025,a,-0.13092461,-2.0978818
16,Education & Learning,204,583,davinci-002,chat,a,-0.26731437,-1.4500117,b,-0.7611914,-0.6294394
35,Food & Culinary,182,584,davinci-002,chat,b,-0.81946653,-0.5810098,b,-1.0824093,-0.41366616
84,Sports & Fitness,4,585,davinci-002,chat,a,-0.12968355,-2.1067991,a,-0.12144873,-2.1683733
88,Sports & Fitness,41,586,davinci-002,chat,b,-2.0527945,-0.13739671,b,-1.4719722,-0.26067996
59,Philosophy & Religion,311,587,davinci-002,chat,a,-0.33053762,-1.2677553,b,-1.224239,-0.34811366
65,Politics & Governance,89,588,davinci-002,chat,a,-0.6722408,-0.7145,a,-0.41298938,-1.0837314
78,Science & Technology,105,589,davinci-002,chat,a,-0.3544298,-1.209231,a,-0.3875826,-1.1353662
59,Philosophy & Religion,138,590,davinci-002,chat,a,-0.22251242,-1.6119664,b,-1.3209808,-0.31043693
79,Social Issues & Ethics,226,591,davinci-002,chat,a,-0.1440047,-2.0090485,a,-0.21094622,-1.659772
79,Social Issues & Ethics,101,592,davinci-002,chat,a,-0.38588196,-1.138968,a,-0.22663504,-1.5955925
69,Psychology & Sociology,163,593,davinci-002,chat,b,-1.5019706,-0.25191724,a,-0.27328545,-1.4307714
31,Food & Culinary,165,594,davinci-002,chat,a,-0.1044175,-2.311113,b,-1.9266794,-0.1573922
19,Education & Learning,118,595,davinci-002,chat,a,-0.17985955,-1.8041614,b,-1.3243695,-0.30920616
50,Hobbies & Leisure,61,596,davinci-002,chat,a,-0.68338203,-0.70300865,b,-1.2673991,-0.3306773
62,Politics & Governance,242,597,davinci-002,chat,a,-0.22885631,-1.5869076,a,-0.23710802,-1.5554521
62,Politics & Governance,120,598,davinci-002,chat,b,-1.66996,-0.20856857,a,-0.08624944,-2.4933271
29,Fashion & Beauty,177,599,davinci-002,chat,a,-0.17673673,-1.8201617,b,-2.2117162,-0.11598635
14,Careers & Employment,202,600,davinci-002,chat,a,-0.44481587,-1.0242722,a,-0.6265363,-0.7645139
6,Business & Finance,198,601,davinci-002,chat,a,-0.19159748,-1.7466283,a,-0.18056417,-1.8005936
1,Art & Design,164,602,davinci-002,chat,b,-0.8083204,-0.5898794,a,-0.14446372,-2.0060894
65,Politics & Governance,164,603,davinci-002,chat,b,-1.8012464,-0.180435,a,-0.17361245,-1.836481
55,Law & Legal Issues,184,604,davinci-002,chat,b,-0.79454756,-0.601089,b,-0.8542628,-0.5544238
34,Food & Culinary,144,605,davinci-002,chat,b,-0.86611825,-0.54572946,a,-0.18651362,-1.7710588
56,Law & Legal Issues,182,606,davinci-002,chat,a,-0.6243367,-0.76704454,b,-0.79097456,-0.60404295
34,Food & Culinary,134,607,davinci-002,chat,a,-0.13954051,-2.0383594,a,-0.09920647,-2.3597465
50,Hobbies & Leisure,121,608,davinci-002,chat,a,-0.45984676,-0.9979899,a,-0.5795923,-0.8212686
74,Science & Technology,96,609,davinci-002,chat,a,-0.26143545,-1.4694395,a,-0.27853733,-1.4142413
72,Psychology & Sociology,237,610,davinci-002,chat,a,-0.2273198,-1.5929052,b,-0.8311224,-0.57192135
52,Law & Legal Issues,244,611,davinci-002,chat,b,-0.7982903,-0.5980149,a,-0.39996478,-1.1097045
37,Healthcare & Medicine,281,612,davinci-002,chat,a,-0.21807094,-1.6299896,b,-1.6080016,-0.22350296
68,Psychology & Sociology,127,613,davinci-002,chat,b,-1.0059711,-0.45521653,b,-1.5011879,-0.25214162
27,Fashion & Beauty,27,614,davinci-002,chat,b,-1.8873224,-0.16425797,b,-1.1203005,-0.39479476
44,History & Archaeology,106,615,davinci-002,chat,b,-1.4410133,-0.2700882,b,-1.3549677,-0.29834616
40,Healthcare & Medicine,248,616,davinci-002,chat,a,-0.25388974,-1.495116,b,-1.4747716,-0.25984776
77,Science & Technology,119,617,davinci-002,chat,b,-0.8700116,-0.5429128,a,-0.21952683,-1.6240373
68,Psychology & Sociology,257,618,davinci-002,chat,b,-1.923281,-0.15797257,b,-2.1801898,-0.119932994
10,Business & Finance,9,619,davinci-002,chat,a,-0.24279459,-1.5344816,a,-0.22261442,-1.6115571
66,Politics & Governance,96,620,davinci-002,chat,b,-1.8117516,-0.17837073,b,-1.3606035,-0.29639447
93,Travel & Tourism,5,621,davinci-002,chat,a,-0.22953066,-1.5842899,b,-1.3803533,-0.28967035
14,Careers & Employment,215,622,davinci-002,chat,b,-0.73612416,-0.6519414,a,-0.6724966,-0.7142332
74,Science & Technology,17,623,davinci-002,chat,a,-0.28834608,-1.3843048,b,-1.0100894,-0.45284986
25,Entertainment,236,624,davinci-002,chat,a,-0.1834773,-1.7860011,b,-1.6683036,-0.20895305
31,Food & Culinary,172,625,davinci-002,chat,b,-0.8277549,-0.5745277,a,-0.30763295,-1.3287244
73,Science & Technology,75,626,davinci-002,chat,b,-1.2171125,-0.35109612,a,-0.13035282,-2.101979
78,Science & Technology,143,627,davinci-002,chat,a,-0.34768546,-1.225268,b,-1.2707065,-0.32938418
2,Art & Design,121,628,davinci-002,chat,a,-0.46436384,-0.99029994,a,-0.2621577,-1.467026
78,Science & Technology,50,629,davinci-002,chat,b,-1.1050863,-0.40224367,a,-0.2982409,-1.3552706
73,Science & Technology,187,630,davinci-002,chat,a,-0.16441922,-1.8864193,a,-0.13482349,-2.070443
67,Psychology & Sociology,109,631,davinci-002,chat,a,-0.60195285,-0.79350024,b,-1.0614616,-0.42457116
54,Law & Legal Issues,172,632,davinci-002,chat,a,-0.28334993,-1.3994045,b,-0.7384621,-0.6497971
90,Travel & Tourism,195,633,davinci-002,chat,b,-1.1220467,-0.3939507,b,-1.1848578,-0.3649802
1,Art & Design,199,634,davinci-002,chat,b,-1.4010285,-0.28281865,b,-1.6607761,-0.21071056
13,Careers & Employment,145,635,davinci-002,chat,b,-0.8597408,-0.5503841,b,-0.8540109,-0.55461055
36,Healthcare & Medicine,153,636,davinci-002,chat,a,-0.095664255,-2.3943627,a,-0.13982,-2.0364952
17,Education & Learning,150,637,davinci-002,chat,b,-0.90871054,-0.51591116,b,-1.0077311,-0.45420325
89,Travel & Tourism,276,638,davinci-002,chat,a,-0.3338695,-1.2592998,b,-1.6439755,-0.21469237
93,Travel & Tourism,146,639,davinci-002,chat,b,-1.8648975,-0.16831468,b,-1.7698591,-0.18675971
81,Social Issues & Ethics,125,640,davinci-002,chat,b,-0.9875019,-0.46602136,b,-1.3889831,-0.28678736
45,History & Archaeology,28,641,davinci-002,chat,b,-1.2803812,-0.32563502,b,-1.3257028,-0.30872357
45,History & Archaeology,252,642,davinci-002,chat,a,-0.24186035,-1.5378885,b,-0.93964994,-0.49555054
46,History & Archaeology,128,643,davinci-002,chat,a,-0.6319001,-0.7583916,a,-0.15628196,-1.9332175
76,Science & Technology,125,644,davinci-002,chat,b,-0.96176887,-0.48161677,a,-0.32758442,-1.2753345
79,Social Issues & Ethics,101,645,davinci-002,chat,b,-1.6366726,-0.21644934,a,-0.32501212,-1.2820014
79,Social Issues & Ethics,11,646,davinci-002,chat,a,-0.20251903,-1.6964728,a,-0.27327457,-1.4308063
3,Art & Design,136,647,davinci-002,chat,b,-1.4237262,-0.27550992,b,-1.6123267,-0.2224227
89,Travel & Tourism,54,648,davinci-002,chat,b,-1.4569536,-0.26519647,b,-1.703023,-0.20105451
43,History & Archaeology,97,649,davinci-002,chat,a,-0.21566877,-1.6399089,b,-1.8044451,-0.17980368
44,History & Archaeology,143,650,davinci-002,chat,a,-0.28400475,-1.397408,b,-0.94841754,-0.4899672
51,Hobbies & Leisure,147,651,davinci-002,chat,a,-0.19574416,-1.727223,a,-0.2054699,-1.6834323
44,History & Archaeology,2,652,davinci-002,chat,b,-0.88332754,-0.5334206,a,-0.1768498,-1.8195767
15,Careers & Employment,52,653,davinci-002,chat,a,-0.34185973,-1.2394198,a,-0.42702895,-1.0568316
32,Food & Culinary,119,654,davinci-002,chat,a,-0.14886487,-1.9782258,b,-1.6276561,-0.21864043
13,Careers & Employment,43,655,davinci-002,chat,a,-0.57489794,-0.8272783,b,-0.79519176,-0.6005583
18,Education & Learning,98,656,davinci-002,chat,b,-1.2239885,-0.34821793,b,-1.1703212,-0.37145117
93,Travel & Tourism,214,657,davinci-002,chat,a,-0.5193841,-0.90358895,a,-0.35635346,-1.2047231
4,Art & Design,65,658,davinci-002,chat,a,-0.66226345,-0.7250152,b,-1.019445,-0.44753024
42,History & Archaeology,172,659,davinci-002,chat,b,-0.86439085,-0.54698515,a,-0.28505233,-1.3942251
67,Psychology & Sociology,46,660,davinci-002,chat,a,-0.6658804,-0.72117823,b,-1.5528588,-0.23780304
34,Food & Culinary,103,661,davinci-002,chat,a,-0.17663471,-1.8206891,a,-0.15649676,-1.9319484
84,Sports & Fitness,73,662,davinci-002,chat,b,-0.80623055,-0.5915623,a,-0.499198,-0.9339895
64,Politics & Governance,198,663,davinci-002,chat,a,-0.1367815,-2.0569818,a,-0.16718067,-1.8711067
49,Hobbies & Leisure,160,664,davinci-002,chat,b,-0.9074017,-0.51679575,b,-1.4546342,-0.26590198
39,Healthcare & Medicine,139,665,davinci-002,chat,a,-0.22192644,-1.6143215,b,-1.8187809,-0.1770038
67,Psychology & Sociology,170,666,davinci-002,chat,b,-0.8305584,-0.5723568,a,-0.47228232,-0.97704303
32,Food & Culinary,190,667,davinci-002,chat,a,-0.24141173,-1.5395303,b,-1.2572298,-0.3346911
70,Psychology & Sociology,81,668,davinci-002,chat,a,-0.37111866,-1.1710607,a,-0.3173697,-1.3021796
41,History & Archaeology,212,669,davinci-002,chat,a,-0.22292218,-1.6103238,a,-0.20729382,-1.6754755
69,Psychology & Sociology,174,670,davinci-002,chat,a,-0.12158185,-2.167343,a,-0.110222645,-2.259858
63,Politics & Governance,224,671,davinci-002,chat,b,-1.1050788,-0.40224752,b,-1.1449413,-0.38308138
37,Healthcare & Medicine,9,672,davinci-002,chat,a,-0.670616,-0.7161978,b,-0.81580603,-0.58390296
62,Politics & Governance,159,673,davinci-002,chat,a,-0.27438742,-1.4272728,b,-0.9504286,-0.48869762
71,Psychology & Sociology,64,674,davinci-002,chat,a,-0.494907,-0.9406544,b,-1.074573,-0.41770503
59,Philosophy & Religion,225,675,davinci-002,chat,b,-1.4144869,-0.27845857,a,-0.39793423,-1.1138461
19,Education & Learning,225,676,davinci-002,chat,b,-1.0854663,-0.41210353,a,-0.31349987,-1.3126149
63,Politics & Governance,23,677,davinci-002,chat,a,-0.16091225,-1.9062736,a,-0.14076675,-2.0302093
60,Philosophy & Religion,106,678,davinci-002,chat,b,-1.2536321,-0.33612487,b,-1.4875867,-0.25607654
9,Business & Finance,93,679,davinci-002,chat,b,-1.8220545,-0.17637122,b,-2.1631317,-0.122127555
23,Entertainment,58,680,davinci-002,chat,a,-0.2371241,-1.5553919,b,-1.6399765,-0.21565253
60,Philosophy & Religion,31,681,davinci-002,chat,a,-0.20339699,-1.6925709,b,-1.6233053,-0.21970658
24,Entertainment,14,682,davinci-002,chat,b,-1.4900532,-0.2553578,a,-0.5957756,-0.801033
41,History & Archaeology,49,683,davinci-002,chat,a,-0.22142807,-1.6163293,a,-0.24892572,-1.5124831
38,Healthcare & Medicine,108,684,davinci-002,chat,a,-0.2926643,-1.371495,a,-0.6377752,-0.75176597
31,Food & Culinary,65,685,davinci-002,chat,b,-0.9207599,-0.5078571,b,-1.836529,-0.17360331
90,Travel & Tourism,189,686,davinci-002,chat,b,-1.9030204,-0.16148135,a,-0.5422531,-0.8709274
69,Psychology & Sociology,137,687,davinci-002,chat,a,-0.25174913,-1.5025579,b,-1.1678362,-0.37257096
12,Careers & Employment,69,688,davinci-002,chat,b,-0.7087335,-0.6778001,b,-0.8982612,-0.5230285
87,Sports & Fitness,219,689,davinci-002,chat,a,-0.26606598,-1.4540962,a,-0.48109215,-0.9626176
19,Education & Learning,116,690,davinci-002,chat,a,-0.191519,-1.747,b,-1.4271338,-0.27443147
47,Hobbies & Leisure,23,691,davinci-002,chat,b,-1.6748834,-0.2074303,b,-2.1431947,-0.12474677
60,Philosophy & Religion,176,692,davinci-002,chat,a,-0.24921842,-1.5114484,a,-0.23030248,-1.5813042
62,Politics & Governance,12,693,davinci-002,chat,a,-0.26789656,-1.4481143,a,-0.21406597,-1.6465955
55,Law & Legal Issues,174,694,davinci-002,chat,a,-0.6242163,-0.76718354,a,-0.35472476,-1.2085379
49,Hobbies & Leisure,51,695,davinci-002,chat,b,-1.658694,-0.2111995,a,-0.42517594,-1.0603192
33,Food & Culinary,88,696,davinci-002,chat,a,-0.298116,-1.3556302,b,-1.5644189,-0.2347223
27,Fashion & Beauty,110,697,davinci-002,chat,b,-1.7172378,-0.19791636,a,-0.24708317,-1.5190291
62,Politics & Governance,58,698,davinci-002,chat,a,-0.22148645,-1.616094,b,-1.4057558,-0.2812783
36,Healthcare & Medicine,216,699,davinci-002,chat,b,-1.0372013,-0.43764535,b,-0.9289638,-0.50246537
25,Entertainment,100,700,davinci-002,chat,b,-1.2884588,-0.3225432,b,-1.2477379,-0.33848947
26,Fashion & Beauty,90,701,davinci-002,chat,b,-1.28897,-0.32234865,b,-1.4275976,-0.27428493
25,Entertainment,116,702,davinci-002,chat,b,-1.1335728,-0.38843274,a,-0.15801889,-1.9230106
38,Healthcare & Medicine,191,703,davinci-002,chat,a,-0.19301428,-1.7399465,b,-0.8277829,-0.5745061
60,Philosophy & Religion,88,704,davinci-002,chat,a,-0.14129569,-2.0267174,b,-1.7570837,-0.18940333
7,Business & Finance,187,705,davinci-002,chat,a,-0.325687,-1.2802463,a,-0.26692533,-1.451282
27,Fashion & Beauty,12,706,davinci-002,chat,b,-1.0055718,-0.4554467,a,-0.19256884,-1.7420416
28,Fashion & Beauty,141,707,davinci-002,chat,a,-0.28187552,-1.4039191,a,-0.3172629,-1.3024657
31,Food & Culinary,24,708,davinci-002,chat,a,-0.25529933,-1.4902542,a,-0.116138875,-2.2104764
86,Sports & Fitness,166,709,davinci-002,chat,b,-1.5482033,-0.2390565,b,-0.83477724,-0.5691103
28,Fashion & Beauty,72,710,davinci-002,chat,b,-1.6923375,-0.20344971,a,-0.10409948,-2.314007
10,Business & Finance,40,711,davinci-002,chat,a,-0.57997495,-0.8207815,a,-0.17247772,-1.8424873
46,History & Archaeology,113,712,davinci-002,chat,a,-0.25658375,-1.4858508,a,-0.18783094,-1.7646589
18,Education & Learning,71,713,davinci-002,chat,a,-0.2354367,-1.561723,a,-0.32313362,-1.2869092
54,Law & Legal Issues,119,714,davinci-002,chat,a,-0.16186114,-1.9008558,b,-1.0156014,-0.44970626
38,Healthcare & Medicine,22,715,davinci-002,chat,a,-0.26444748,-1.4594243,a,-0.22986645,-1.5829892
21,Entertainment,156,716,davinci-002,chat,b,-1.38345,-0.28863198,a,-0.2788696,-1.413208
46,History & Archaeology,10,717,davinci-002,chat,a,-0.32611883,-1.2791256,a,-0.51606804,-0.9084783
12,Careers & Employment,151,718,davinci-002,chat,a,-0.40266714,-1.104232,a,-0.18070847,-1.7998643
40,Healthcare & Medicine,33,719,davinci-002,chat,b,-0.91039664,-0.5147744,a,-0.18139079,-1.7964268
57,Philosophy & Religion,170,720,davinci-002,chat,a,-0.16852461,-1.8637532,b,-1.7182019,-0.19770546
17,Education & Learning,7,721,davinci-002,chat,a,-0.19129242,-1.7480742,a,-0.4328811,-1.0459373
27,Fashion & Beauty,85,722,davinci-002,chat,b,-1.5905901,-0.2279116,b,-1.4334952,-0.27243102
66,Politics & Governance,58,723,davinci-002,chat,a,-0.20862024,-1.669737,b,-1.1764443,-0.3687089
39,Healthcare & Medicine,175,724,davinci-002,chat,a,-0.327771,-1.2748535,b,-1.1120635,-0.3988067
52,Law & Legal Issues,112,725,davinci-002,chat,b,-1.2085648,-0.35471338,a,-0.42926756,-1.0526425
37,Healthcare & Medicine,127,726,davinci-002,chat,a,-0.19982597,-1.7085578,b,-0.82411575,-0.57736206
51,Hobbies & Leisure,43,727,davinci-002,chat,a,-0.10119216,-2.340904,a,-0.17995127,-1.8036963
37,Healthcare & Medicine,84,728,davinci-002,chat,b,-0.78337765,-0.61038876,a,-0.2965051,-1.360283
9,Business & Finance,169,729,davinci-002,chat,a,-0.13256699,-2.0862184,b,-1.6463368,-0.21412775
42,History & Archaeology,64,730,davinci-002,chat,b,-1.0197059,-0.44738305,a,-0.25218582,-1.5010338
69,Psychology & Sociology,162,731,davinci-002,chat,b,-1.2955167,-0.31986973,a,-0.18654607,-1.7709005
16,Education & Learning,177,732,davinci-002,chat,a,-0.19080818,-1.7503747,b,-1.3140287,-0.31297973
12,Careers & Employment,104,733,davinci-002,chat,a,-0.5970865,-0.79942566,a,-0.58670866,-0.81227934
53,Law & Legal Issues,174,734,davinci-002,chat,a,-0.34863323,-1.2229924,b,-0.87888384,-0.53656435
64,Politics & Governance,115,735,davinci-002,chat,b,-1.195667,-0.3602559,b,-1.2744,-0.3279469
85,Sports & Fitness,7,736,davinci-002,chat,b,-1.7586054,-0.18908633,a,-0.2332254,-1.5700974
29,Fashion & Beauty,172,737,davinci-002,chat,b,-1.4315464,-0.27304196,b,-1.4067723,-0.2809483
72,Psychology & Sociology,80,738,davinci-002,chat,b,-1.1210693,-0.3944229,b,-1.0859566,-0.41185373
83,Social Issues & Ethics,158,739,davinci-002,chat,b,-1.2401273,-0.3415715,a,-0.20517254,-1.6847372
23,Entertainment,29,740,davinci-002,chat,a,-0.24530672,-1.5253932,a,-0.23185606,-1.5753276
24,Entertainment,93,741,davinci-002,chat,b,-1.4640131,-0.26306254,a,-0.45053318,-1.014147
76,Science & Technology,101,742,davinci-002,chat,b,-1.1282405,-0.3909739,b,-1.10218,-0.40368608
72,Psychology & Sociology,9,743,davinci-002,chat,a,-0.19595791,-1.7262352,a,-0.20425239,-1.6887876
35,Food & Culinary,102,744,davinci-002,chat,a,-0.24301095,-1.5336947,a,-0.217137,-1.6338316
1,Art & Design,40,745,davinci-002,chat,a,-0.53636473,-0.8791649,a,-0.30596694,-1.3333641
77,Science & Technology,21,746,davinci-002,chat,b,-0.965492,-0.47932026,b,-1.1749411,-0.36937997
14,Careers & Employment,28,747,davinci-002,chat,a,-0.48692763,-0.95324385,b,-1.0025433,-0.457198
63,Politics & Governance,105,748,davinci-002,chat,a,-0.091342695,-2.438461,b,-1.7956917,-0.18153697
24,Entertainment,132,749,davinci-002,chat,b,-1.4291377,-0.2737994,b,-1.8306608,-0.17471975
4,Art & Design,25,750,davinci-002,chat,a,-0.10620532,-2.2950137,a,-0.15843254,-1.9205976
36,Healthcare & Medicine,91,751,davinci-002,chat,b,-0.7566268,-0.63345784,a,-0.21904758,-1.6259918
22,Entertainment,112,752,davinci-002,chat,b,-2.1103184,-0.12919728,b,-1.9461751,-0.15410656
14,Careers & Employment,137,753,davinci-002,chat,b,-1.0570954,-0.42688838,b,-0.9918592,-0.46344355
